   1.0000000000    1.0000000000    2.0000000000    4.0000000000    5.0000000000    8.0000000000   10.0000000000   16.0000000000   20.0000000000   25.0000000000   32.0000000000   40.0000000000   50.0000000000   64.0000000000   80.0000000000  100.0000000000  125.0000000000  160.0000000000  200.0000000000
   0.0000000860    0.0000000000    0.0000000048    0.0000000093    0.0000000228    0.0000000245    0.0000000285    0.0000000401    0.0000000399    0.0000000417    0.0000000454    0.0000000469    0.0000000469    0.0000000485    0.0000000487    0.0000000497    0.0000000500    0.0000000504    0.0000000507
