   1.0000000000    2.0000000000    4.0000000000    5.0000000000    8.0000000000   10.0000000000   16.0000000000   20.0000000000   25.0000000000   32.0000000000   40.0000000000   50.0000000000   80.0000000000  100.0000000000
   0.0000000426    0.0000000423    0.0000000413    0.0000000406    0.0000000385    0.0000000373    0.0000000353    0.0000000348    0.0000000345    0.0000000344    0.0000000343    0.0000000341    0.0000000339    0.0000000339
